id,body,owner_id
109077,Could be useful.. https://stackabuse.com/hierarchical-clustering-with-python-and-scikit-learn/ https://www.mathworks.com/help/stats/hierarchical-clustering.html,310508
109603,"Hi, Can anyone help in getting a clear plot in python or any alternative for plotting better dendrogram, Since with too many points it becomes difficult to get the points in the same cluster?",315028
108853,in excel sheet &quot;Clustering_activity&quot; for Agglomerative clustering in types of linkages session. Was that the Euclidean distacne which was calculated? could someone please shed some light on this?,312756
109666,nan,308673
109732,"when the K Means or Hierarchical clustering is run, then cluster IDs are generated numerically. However, what is the best way to identify what do these cluster IDs actually mean? for e.g. in the cricket example - with k =4, how to know what these 4 segment s actually represent? from the question asked it appears different levels of average and score are used for representation...however, how to know which is which?",310509
109729,"The below code is used where PD.series from 0-4 is concatanated to the difference RFM mean calculations. df = pd.concat([pd.Series([0,1,2,3,4]), km_clusters_amount, km_clusters_frequency, km_clusters_recency], axis=1) My question is - why does PD series required to be mentioned separately? shoulddn&#39;t Cluster ID, which is already calculated before, be used for the same? if the PD series is used to identify the relevant cluster id, how does the matching work?",310509
109668,"All the clustering topic is running around the distance between data points (x,y). But we may have more than 2 variables. How are these plotted on a 2-d graph to start with during the K-Mean or Hierarchial clustering?",318007
109702,nan,304693
109211,Do we have the Python Code book shared for this? i wasnt able to find one during the module...,316036
109216,nan,310419
112179,nan,303085
115388,"Understood the logic. But whats happens during the first linkage, since we begin with n different clusters in agglomerative clustering, to form the first cluster, do we take the maximum distance, that defeats the purpose isn&#39;t it",304022
109349,nan,310179
108830,"Why didn't we standardize the columns i.e Monetary , Frequency and Recency columns? Am i missing something?",311686
112264,"HI, I have country name and cluster_id as two columns. Could any one plz let me know which plot should I use to get similar one as attached .",317410
112435,"RFM.index = pd.RangeIndex(len(RFM.index)) If someone has not used this line while practising the code, certain Nan values are getting inserted while creating cluster visulaization. Someone can through some light how exactly this line of code ois preventing the creation of Nan rows.",318372
109324,"# Standardise all parameters RFM_normal = RFM.drop(&quot;CustomerID&quot;,axis=1)",310179
109322,# Outlier treatment for Amount plt.boxplot(RFM.Amount) Q1 = RFM.Amount.quantile(0.25) Q3 = RFM.Amount.Quantile(0.75) IQR = Q3-Q1 RFM = RFM[( RFM.Amount &gt;= Q1 - 1.5*IQR) &amp; (RFM.Amount&lt;= Q3 + 1.5 *IQR)] Not able to understand this line as why its multiplied by 1.5?,310179
109328,"classmodel_clus = KMeans(n_clusters = 3 , init = &#39;random&#39; , n_init = 10 , max_iter = 50 ) . fit(RFM_norm1)",310179
108872,"One way to do it is by eliminating all the data points which fall outside the 1.5 times the IQR of the 1st and the 3rd quartile. In the above statement what does IQR stand for, can anyone please explain in detail that what is IQR and why it is chosen as 1.5 times the IQR ?",301655
109696,I was not able to find the sample python code to be used to build the kmeans cluster and find the players that are part of each cluster. The python code provided only builds the cluster but not identify which customer is in which cluster. Can you please provide pointers on this.,312491
109351,nan,310179
109659,nan,310179
109329,"n_init: Number of time the k-means algorithm will be run with different centroid seeds. The final results will be the best output of n_init consecutive runs in terms of inertia (explained below). classmodel_clus = KMeans(n_clusters = 3 , init = &#39;random&#39; , n_init = 10 , max_iter = 50 ) . fit(RFM_norm1)",310179
108395,nan,311254
109223,I am getting following erre while running the notebook given in K-Prototype in Python. This is the version I have,310508
111686,"After clustering, we plot a bar chart reflecting clusters. But i want to know what points are there in each cluster",306734
111440,nan,318780
108806,"1. We lost 15% data in outlier treatment. What is treated as acceptable? 2. Even after the outlier treatment, we find lot of outliers, when we boxplot it. If we try to do it recursively, we might endup with very minimal data. 3. At times have observed that when we treat mutiple variables, the original variables start showing outliers with the reduced set. 4. There might be some products/brand items which might be priced high and might not be outliers. Any guidelines on how we should be handling these?",317514
111857,nan,303085
115399,nan,318082
109455,Getting the following error even after installing kmodes pip install kmodes pip install --upgrade kmodes Error: ModuleNotFoundError: No module named &#39;kmodes&#39; Any suggestions?,317514
114455,"Silhouette score is used to determine optimal k values in K-means. But in K-modes or K-Prototype only elbow curve is used. Can we use Silhouette score as well in these cases? My understanding is it can be applied because conceptually the score signifies the similarity of the members. But I am not very sure of the mathematical feasibility of the same when K-mode/K-Prototype are used, where categorical values are considered.",305839
110727,I am unable to understand the calculated values. Step by step calculation is required for understanding.,311117
114860,"in the demo, as well as the assignments, we have used k means algorithm. In doing so, we had to create dummy variables for all categorical variables, which had lead to the increase in variables in great numbers. Using k prototype will reduce the inconvenience of dummy variable creation and feature space expansion. is there any particular reason for choosing k means over prototype?",305839
